,msg Standort_x,Straße_x,Hausnummer_x,PLZ_x,Ort_x,latitude_x,longitude_x,Location_x,color_x,Key_x,key,msg Standort_y,Straße_y,Hausnummer_y,PLZ_y,Ort_y,latitude_y,longitude_y,Location_y,color_y,Key_y,Distance_fly,Distance_car,Duration_car
83,Chemnitz,Zwickauer Straße,16a,9122,Chemnitz,50.829383,12.914736999999999,"Chemnitz, Zwickauer Straße 16a, 9122, Chemnitz",blue,5,0,Bretten,Edisonstraße,2,75015,Bretten,49.032767,8.698372,"Bretten, Edisonstraße 2, 75015, Bretten",blue,4,361.95213541590203,476,259
84,Chemnitz,Zwickauer Straße,16a,9122,Chemnitz,50.829383,12.914736999999999,"Chemnitz, Zwickauer Straße 16a, 9122, Chemnitz",blue,5,0,Düsseldorf,Gladbecker Straße,3,40472,Düsseldorf,51.274774,6.794911999999999,"Düsseldorf, Gladbecker Straße 3, 40472, Düsseldorf",blue,6,430.6318796897689,546,293
85,Chemnitz,Zwickauer Straße,16a,9122,Chemnitz,50.829383,12.914736999999999,"Chemnitz, Zwickauer Straße 16a, 9122, Chemnitz",blue,5,0,Essen,Am Thyssenhaus,1.3,45128,Essen,51.450577,7.008871000000001,"Essen, Am Thyssenhaus 1.3, 45128, Essen",blue,7,417.7886345194452,521,280
86,Chemnitz,Zwickauer Straße,16a,9122,Chemnitz,50.829383,12.914736999999999,"Chemnitz, Zwickauer Straße 16a, 9122, Chemnitz",blue,5,0,Frankfurt,Mergenthalerallee,73-75,65760,Eschborn,50.136479,8.570963,"Frankfurt, Mergenthalerallee 73-75, 65760, Eschborn",blue,8,316.8978999889371,393,218
87,Chemnitz,Zwickauer Straße,16a,9122,Chemnitz,50.829383,12.914736999999999,"Chemnitz, Zwickauer Straße 16a, 9122, Chemnitz",blue,5,0,Görlitz,Melanchthonstraße,19,2826,Görlitz,51.145511,14.970028,"Görlitz, Melanchthonstraße 19, 2826, Görlitz",blue,9,148.13576775057967,178,108
88,Chemnitz,Zwickauer Straße,16a,9122,Chemnitz,50.829383,12.914736999999999,"Chemnitz, Zwickauer Straße 16a, 9122, Chemnitz",blue,5,0,Hamburg,Dammtorwall,7a,20354,Hamburg,53.557577,9.986065,"Hamburg, Dammtorwall 7a, 20354, Hamburg",blue,10,363.19468642831987,491,270
89,Chemnitz,Zwickauer Straße,16a,9122,Chemnitz,50.829383,12.914736999999999,"Chemnitz, Zwickauer Straße 16a, 9122, Chemnitz",blue,5,0,Hannover,Hildesheimerstraße,265-267,30519,Hannover,52.337987,9.769706,"Hannover, Hildesheimerstraße 265-267, 30519, Hannover",blue,11,274.56070446376606,357,195
90,Chemnitz,Zwickauer Straße,16a,9122,Chemnitz,50.829383,12.914736999999999,"Chemnitz, Zwickauer Straße 16a, 9122, Chemnitz",blue,5,0,Ingolstadt,Pascalstraße,4,85057,Ingolstadt,48.784417,11.399106,"Ingolstadt, Pascalstraße 4, 85057, Ingolstadt",blue,12,252.1282590948258,314,166
91,Chemnitz,Zwickauer Straße,16a,9122,Chemnitz,50.829383,12.914736999999999,"Chemnitz, Zwickauer Straße 16a, 9122, Chemnitz",blue,5,0,Köln/Hürth,Max-Planck-Straße,40,50354,Hürth,50.886726,6.913119,"Köln/Hürth, Max-Planck-Straße 40, 50354, Hürth",blue,13,421.3247005024523,518,298
92,Chemnitz,Zwickauer Straße,16a,9122,Chemnitz,50.829383,12.914736999999999,"Chemnitz, Zwickauer Straße 16a, 9122, Chemnitz",blue,5,0,Lingen (Ems),Kaiserstraße,10b,49809,Lingen,52.519154,7.322185,"Lingen (Ems), Kaiserstraße 10b, 49809, Lingen",blue,14,428.952599747617,574,303
93,Chemnitz,Zwickauer Straße,16a,9122,Chemnitz,50.829383,12.914736999999999,"Chemnitz, Zwickauer Straße 16a, 9122, Chemnitz",blue,5,0,Münster,Schulstraße,22,48149,Münster,51.969304,7.61428,"Münster, Schulstraße 22, 48149, Münster",blue,15,388.9570369194054,523,278
94,Chemnitz,Zwickauer Straße,16a,9122,Chemnitz,50.829383,12.914736999999999,"Chemnitz, Zwickauer Straße 16a, 9122, Chemnitz",blue,5,0,Nürnberg,Südwestpark,60,90449,Nürnberg,49.429596000000004,11.017403999999999,"Nürnberg, Südwestpark 60, 90449, Nürnberg",blue,16,206.24979561050998,248,135
95,Chemnitz,Zwickauer Straße,16a,9122,Chemnitz,50.829383,12.914736999999999,"Chemnitz, Zwickauer Straße 16a, 9122, Chemnitz",blue,5,0,Passau,Dr. Hans-Kapfinger-Straße,30,94032,Passau,48.571989,13.453256,"Passau, Dr. Hans-Kapfinger-Straße 30, 94032, Passau",blue,17,254.05881110523552,390,209
96,Chemnitz,Zwickauer Straße,16a,9122,Chemnitz,50.829383,12.914736999999999,"Chemnitz, Zwickauer Straße 16a, 9122, Chemnitz",blue,5,0,Schortens/Wilhelmshaven,Beethovenstraße,46,26419,Schortens,53.537779,7.936808999999999,"Schortens/Wilhelmshaven, Beethovenstraße 46, 26419, Schortens",blue,18,453.68823020238705,559,298
97,Chemnitz,Zwickauer Straße,16a,9122,Chemnitz,50.829383,12.914736999999999,"Chemnitz, Zwickauer Straße 16a, 9122, Chemnitz",blue,5,0,St. Georgen,Leopoldstraße,1,78112,St. Georgen,48.126258,8.325873,"St. Georgen, Leopoldstraße 1, 78112, St. Georgen",blue,19,447.4915070334054,543,299
98,Chemnitz,Zwickauer Straße,16a,9122,Chemnitz,50.829383,12.914736999999999,"Chemnitz, Zwickauer Straße 16a, 9122, Chemnitz",blue,5,0,Stuttgart,Humboldtstraße,35,70771,Leinfelden-Echterdingen,48.694648,9.161239,"Stuttgart, Humboldtstraße 35, 70771, Leinfelden-Echterdingen",blue,20,359.2420832247022,450,237
99,Chemnitz,Zwickauer Straße,16a,9122,Chemnitz,50.829383,12.914736999999999,"Chemnitz, Zwickauer Straße 16a, 9122, Chemnitz",blue,5,0,Walldorf,Altrottstraße,31,69190,Walldorf,49.295010999999995,8.649036,"Walldorf, Altrottstraße 31, 69190, Walldorf",blue,21,349.068203188784,435,235
100,Düsseldorf,Gladbecker Straße,3,40472,Düsseldorf,51.274774,6.794911999999999,"Düsseldorf, Gladbecker Straße 3, 40472, Düsseldorf",blue,6,0,Ismaning/München (Hauptsitz),Robert-Bürkle-Straße,1,85737,Ismaning,48.229034999999996,11.686153,"Ismaning/München (Hauptsitz), Robert-Bürkle-Straße 1, 85737, Ismaning",green,1,487.9911457292048,608,315
101,Düsseldorf,Gladbecker Straße,3,40472,Düsseldorf,51.274774,6.794911999999999,"Düsseldorf, Gladbecker Straße 3, 40472, Düsseldorf",blue,6,0,Berlin,Wittestraße,30,13509,Berlin,52.580911,13.293884,"Berlin, Wittestraße 30, 13509, Berlin",blue,2,468.64849423714725,565,301
102,Düsseldorf,Gladbecker Straße,3,40472,Düsseldorf,51.274774,6.794911999999999,"Düsseldorf, Gladbecker Straße 3, 40472, Düsseldorf",blue,6,0,Braunschweig,Mittelweg,7,38106,Braunschweig,52.278748,10.524797,"Braunschweig, Mittelweg 7, 38106, Braunschweig",blue,3,279.8897175411392,343,181
103,Düsseldorf,Gladbecker Straße,3,40472,Düsseldorf,51.274774,6.794911999999999,"Düsseldorf, Gladbecker Straße 3, 40472, Düsseldorf",blue,6,0,Bretten,Edisonstraße,2,75015,Bretten,49.032767,8.698372,"Bretten, Edisonstraße 2, 75015, Bretten",blue,4,283.8636381464246,343,201
104,Düsseldorf,Gladbecker Straße,3,40472,Düsseldorf,51.274774,6.794911999999999,"Düsseldorf, Gladbecker Straße 3, 40472, Düsseldorf",blue,6,0,Chemnitz,Zwickauer Straße,16a,9122,Chemnitz,50.829383,12.914736999999999,"Chemnitz, Zwickauer Straße 16a, 9122, Chemnitz",blue,5,430.6318796897689,545,291
105,Düsseldorf,Gladbecker Straße,3,40472,Düsseldorf,51.274774,6.794911999999999,"Düsseldorf, Gladbecker Straße 3, 40472, Düsseldorf",blue,6,0,Essen,Am Thyssenhaus,1.3,45128,Essen,51.450577,7.008871000000001,"Essen, Am Thyssenhaus 1.3, 45128, Essen",blue,7,24.559849517596923,28,22
106,Düsseldorf,Gladbecker Straße,3,40472,Düsseldorf,51.274774,6.794911999999999,"Düsseldorf, Gladbecker Straße 3, 40472, Düsseldorf",blue,6,0,Frankfurt,Mergenthalerallee,73-75,65760,Eschborn,50.136479,8.570963,"Frankfurt, Mergenthalerallee 73-75, 65760, Eschborn",blue,8,177.98722555156735,225,126
107,Düsseldorf,Gladbecker Straße,3,40472,Düsseldorf,51.274774,6.794911999999999,"Düsseldorf, Gladbecker Straße 3, 40472, Düsseldorf",blue,6,0,Görlitz,Melanchthonstraße,19,2826,Görlitz,51.145511,14.970028,"Görlitz, Melanchthonstraße 19, 2826, Görlitz",blue,9,569.5429742399982,685,352
108,Düsseldorf,Gladbecker Straße,3,40472,Düsseldorf,51.274774,6.794911999999999,"Düsseldorf, Gladbecker Straße 3, 40472, Düsseldorf",blue,6,0,Hamburg,Dammtorwall,7a,20354,Hamburg,53.557577,9.986065,"Hamburg, Dammtorwall 7a, 20354, Hamburg",blue,10,333.61207819897476,399,211
109,Düsseldorf,Gladbecker Straße,3,40472,Düsseldorf,51.274774,6.794911999999999,"Düsseldorf, Gladbecker Straße 3, 40472, Düsseldorf",blue,6,0,Hannover,Hildesheimerstraße,265-267,30519,Hannover,52.337987,9.769706,"Hannover, Hildesheimerstraße 265-267, 30519, Hannover",blue,11,236.28665840984806,289,163
110,Düsseldorf,Gladbecker Straße,3,40472,Düsseldorf,51.274774,6.794911999999999,"Düsseldorf, Gladbecker Straße 3, 40472, Düsseldorf",blue,6,0,Ingolstadt,Pascalstraße,4,85057,Ingolstadt,48.784417,11.399106,"Ingolstadt, Pascalstraße 4, 85057, Ingolstadt",blue,12,429.9263183406866,545,285
111,Düsseldorf,Gladbecker Straße,3,40472,Düsseldorf,51.274774,6.794911999999999,"Düsseldorf, Gladbecker Straße 3, 40472, Düsseldorf",blue,6,0,Köln/Hürth,Max-Planck-Straße,40,50354,Hürth,50.886726,6.913119,"Köln/Hürth, Max-Planck-Straße 40, 50354, Hürth",blue,13,43.945745494475915,68,52
112,Düsseldorf,Gladbecker Straße,3,40472,Düsseldorf,51.274774,6.794911999999999,"Düsseldorf, Gladbecker Straße 3, 40472, Düsseldorf",blue,6,0,Lingen (Ems),Kaiserstraße,10b,49809,Lingen,52.519154,7.322185,"Lingen (Ems), Kaiserstraße 10b, 49809, Lingen",blue,14,143.06427751185691,163,88
113,Düsseldorf,Gladbecker Straße,3,40472,Düsseldorf,51.274774,6.794911999999999,"Düsseldorf, Gladbecker Straße 3, 40472, Düsseldorf",blue,6,0,Münster,Schulstraße,22,48149,Münster,51.969304,7.61428,"Münster, Schulstraße 22, 48149, Münster",blue,15,95.75643077909068,130,76
114,Düsseldorf,Gladbecker Straße,3,40472,Düsseldorf,51.274774,6.794911999999999,"Düsseldorf, Gladbecker Straße 3, 40472, Düsseldorf",blue,6,0,Nürnberg,Südwestpark,60,90449,Nürnberg,49.429596000000004,11.017403999999999,"Nürnberg, Südwestpark 60, 90449, Nürnberg",blue,16,363.13178513099746,449,245
115,Düsseldorf,Gladbecker Straße,3,40472,Düsseldorf,51.274774,6.794911999999999,"Düsseldorf, Gladbecker Straße 3, 40472, Düsseldorf",blue,6,0,Passau,Dr. Hans-Kapfinger-Straße,30,94032,Passau,48.571989,13.453256,"Passau, Dr. Hans-Kapfinger-Straße 30, 94032, Passau",blue,17,563.3441233794933,663,343
116,Düsseldorf,Gladbecker Straße,3,40472,Düsseldorf,51.274774,6.794911999999999,"Düsseldorf, Gladbecker Straße 3, 40472, Düsseldorf",blue,6,0,Schortens/Wilhelmshaven,Beethovenstraße,46,26419,Schortens,53.537779,7.936808999999999,"Schortens/Wilhelmshaven, Beethovenstraße 46, 26419, Schortens",blue,18,263.3607694453218,329,166
117,Düsseldorf,Gladbecker Straße,3,40472,Düsseldorf,51.274774,6.794911999999999,"Düsseldorf, Gladbecker Straße 3, 40472, Düsseldorf",blue,6,0,St. Georgen,Leopoldstraße,1,78112,St. Georgen,48.126258,8.325873,"St. Georgen, Leopoldstraße 1, 78112, St. Georgen",blue,19,367.09784522196844,506,284
118,Düsseldorf,Gladbecker Straße,3,40472,Düsseldorf,51.274774,6.794911999999999,"Düsseldorf, Gladbecker Straße 3, 40472, Düsseldorf",blue,6,0,Stuttgart,Humboldtstraße,35,70771,Leinfelden-Echterdingen,48.694648,9.161239,"Stuttgart, Humboldtstraße 35, 70771, Leinfelden-Echterdingen",blue,20,333.130140281432,413,222
119,Düsseldorf,Gladbecker Straße,3,40472,Düsseldorf,51.274774,6.794911999999999,"Düsseldorf, Gladbecker Straße 3, 40472, Düsseldorf",blue,6,0,Walldorf,Altrottstraße,31,69190,Walldorf,49.295010999999995,8.649036,"Walldorf, Altrottstraße 31, 69190, Walldorf",blue,21,256.60675210583776,306,164
120,Essen,Am Thyssenhaus,1.3,45128,Essen,51.450577,7.008871000000001,"Essen, Am Thyssenhaus 1.3, 45128, Essen",blue,7,0,Ismaning/München (Hauptsitz),Robert-Bürkle-Straße,1,85737,Ismaning,48.229034999999996,11.686153,"Ismaning/München (Hauptsitz), Robert-Bürkle-Straße 1, 85737, Ismaning",green,1,490.70116784916456,625,327
121,Essen,Am Thyssenhaus,1.3,45128,Essen,51.450577,7.008871000000001,"Essen, Am Thyssenhaus 1.3, 45128, Essen",blue,7,0,Berlin,Wittestraße,30,13509,Berlin,52.580911,13.293884,"Berlin, Wittestraße 30, 13509, Berlin",blue,2,448.0712421876166,531,291
122,Essen,Am Thyssenhaus,1.3,45128,Essen,51.450577,7.008871000000001,"Essen, Am Thyssenhaus 1.3, 45128, Essen",blue,7,0,Braunschweig,Mittelweg,7,38106,Braunschweig,52.278748,10.524797,"Braunschweig, Mittelweg 7, 38106, Braunschweig",blue,3,258.4364738568796,309,171
123,Essen,Am Thyssenhaus,1.3,45128,Essen,51.450577,7.008871000000001,"Essen, Am Thyssenhaus 1.3, 45128, Essen",blue,7,0,Bretten,Edisonstraße,2,75015,Bretten,49.032767,8.698372,"Bretten, Edisonstraße 2, 75015, Bretten",blue,4,294.54613042802487,360,213
124,Essen,Am Thyssenhaus,1.3,45128,Essen,51.450577,7.008871000000001,"Essen, Am Thyssenhaus 1.3, 45128, Essen",blue,7,0,Chemnitz,Zwickauer Straße,16a,9122,Chemnitz,50.829383,12.914736999999999,"Chemnitz, Zwickauer Straße 16a, 9122, Chemnitz",blue,5,417.7886345194452,520,277
125,Essen,Am Thyssenhaus,1.3,45128,Essen,51.450577,7.008871000000001,"Essen, Am Thyssenhaus 1.3, 45128, Essen",blue,7,0,Düsseldorf,Gladbecker Straße,3,40472,Düsseldorf,51.274774,6.794911999999999,"Düsseldorf, Gladbecker Straße 3, 40472, Düsseldorf",blue,6,24.559849517596923,28,21
126,Essen,Am Thyssenhaus,1.3,45128,Essen,51.450577,7.008871000000001,"Essen, Am Thyssenhaus 1.3, 45128, Essen",blue,7,0,Frankfurt,Mergenthalerallee,73-75,65760,Eschborn,50.136479,8.570963,"Frankfurt, Mergenthalerallee 73-75, 65760, Eschborn",blue,8,182.82305034155235,242,138
127,Essen,Am Thyssenhaus,1.3,45128,Essen,51.450577,7.008871000000001,"Essen, Am Thyssenhaus 1.3, 45128, Essen",blue,7,0,Görlitz,Melanchthonstraße,19,2826,Görlitz,51.145511,14.970028,"Görlitz, Melanchthonstraße 19, 2826, Görlitz",blue,9,554.4514817228535,659,337
128,Essen,Am Thyssenhaus,1.3,45128,Essen,51.450577,7.008871000000001,"Essen, Am Thyssenhaus 1.3, 45128, Essen",blue,7,0,Hamburg,Dammtorwall,7a,20354,Hamburg,53.557577,9.986065,"Hamburg, Dammtorwall 7a, 20354, Hamburg",blue,10,309.0691606079581,372,198
129,Essen,Am Thyssenhaus,1.3,45128,Essen,51.450577,7.008871000000001,"Essen, Am Thyssenhaus 1.3, 45128, Essen",blue,7,0,Hannover,Hildesheimerstraße,265-267,30519,Hannover,52.337987,9.769706,"Hannover, Hildesheimerstraße 265-267, 30519, Hannover",blue,11,213.6532372410714,255,152
130,Essen,Am Thyssenhaus,1.3,45128,Essen,51.450577,7.008871000000001,"Essen, Am Thyssenhaus 1.3, 45128, Essen",blue,7,0,Ingolstadt,Pascalstraße,4,85057,Ingolstadt,48.784417,11.399106,"Ingolstadt, Pascalstraße 4, 85057, Ingolstadt",blue,12,431.12517729971887,562,298
131,Essen,Am Thyssenhaus,1.3,45128,Essen,51.450577,7.008871000000001,"Essen, Am Thyssenhaus 1.3, 45128, Essen",blue,7,0,Köln/Hürth,Max-Planck-Straße,40,50354,Hürth,50.886726,6.913119,"Köln/Hürth, Max-Planck-Straße 40, 50354, Hürth",blue,13,63.071583424093006,85,64
132,Essen,Am Thyssenhaus,1.3,45128,Essen,51.450577,7.008871000000001,"Essen, Am Thyssenhaus 1.3, 45128, Essen",blue,7,0,Lingen (Ems),Kaiserstraße,10b,49809,Lingen,52.519154,7.322185,"Lingen (Ems), Kaiserstraße 10b, 49809, Lingen",blue,14,120.77962778472364,138,87
133,Essen,Am Thyssenhaus,1.3,45128,Essen,51.450577,7.008871000000001,"Essen, Am Thyssenhaus 1.3, 45128, Essen",blue,7,0,Münster,Schulstraße,22,48149,Münster,51.969304,7.61428,"Münster, Schulstraße 22, 48149, Münster",blue,15,71.20441447511672,103,63
134,Essen,Am Thyssenhaus,1.3,45128,Essen,51.450577,7.008871000000001,"Essen, Am Thyssenhaus 1.3, 45128, Essen",blue,7,0,Nürnberg,Südwestpark,60,90449,Nürnberg,49.429596000000004,11.017403999999999,"Nürnberg, Südwestpark 60, 90449, Nürnberg",blue,16,362.0836286478074,466,257
135,Essen,Am Thyssenhaus,1.3,45128,Essen,51.450577,7.008871000000001,"Essen, Am Thyssenhaus 1.3, 45128, Essen",blue,7,0,Passau,Dr. Hans-Kapfinger-Straße,30,94032,Passau,48.571989,13.453256,"Passau, Dr. Hans-Kapfinger-Straße 30, 94032, Passau",blue,17,560.6672549796782,680,355
136,Essen,Am Thyssenhaus,1.3,45128,Essen,51.450577,7.008871000000001,"Essen, Am Thyssenhaus 1.3, 45128, Essen",blue,7,0,Schortens/Wilhelmshaven,Beethovenstraße,46,26419,Schortens,53.537779,7.936808999999999,"Schortens/Wilhelmshaven, Beethovenstraße 46, 26419, Schortens",blue,18,240.50815003545912,302,153
137,Essen,Am Thyssenhaus,1.3,45128,Essen,51.450577,7.008871000000001,"Essen, Am Thyssenhaus 1.3, 45128, Essen",blue,7,0,St. Georgen,Leopoldstraße,1,78112,St. Georgen,48.126258,8.325873,"St. Georgen, Leopoldstraße 1, 78112, St. Georgen",blue,19,381.6494310687195,524,297
138,Essen,Am Thyssenhaus,1.3,45128,Essen,51.450577,7.008871000000001,"Essen, Am Thyssenhaus 1.3, 45128, Essen",blue,7,0,Stuttgart,Humboldtstraße,35,70771,Leinfelden-Echterdingen,48.694648,9.161239,"Stuttgart, Humboldtstraße 35, 70771, Leinfelden-Echterdingen",blue,20,342.85868819781564,430,234
139,Essen,Am Thyssenhaus,1.3,45128,Essen,51.450577,7.008871000000001,"Essen, Am Thyssenhaus 1.3, 45128, Essen",blue,7,0,Walldorf,Altrottstraße,31,69190,Walldorf,49.295010999999995,8.649036,"Walldorf, Altrottstraße 31, 69190, Walldorf",blue,21,266.4879945101449,323,176
140,Frankfurt,Mergenthalerallee,73-75,65760,Eschborn,50.136479,8.570963,"Frankfurt, Mergenthalerallee 73-75, 65760, Eschborn",blue,8,0,Ismaning/München (Hauptsitz),Robert-Bürkle-Straße,1,85737,Ismaning,48.229034999999996,11.686153,"Ismaning/München (Hauptsitz), Robert-Bürkle-Straße 1, 85737, Ismaning",green,1,310.2914350048597,396,204
141,Frankfurt,Mergenthalerallee,73-75,65760,Eschborn,50.136479,8.570963,"Frankfurt, Mergenthalerallee 73-75, 65760, Eschborn",blue,8,0,Berlin,Wittestraße,30,13509,Berlin,52.580911,13.293884,"Berlin, Wittestraße 30, 13509, Berlin",blue,2,425.9169962972898,543,286
142,Frankfurt,Mergenthalerallee,73-75,65760,Eschborn,50.136479,8.570963,"Frankfurt, Mergenthalerallee 73-75, 65760, Eschborn",blue,8,0,Braunschweig,Mittelweg,7,38106,Braunschweig,52.278748,10.524797,"Braunschweig, Mittelweg 7, 38106, Braunschweig",blue,3,274.4157163462228,334,196
143,Frankfurt,Mergenthalerallee,73-75,65760,Eschborn,50.136479,8.570963,"Frankfurt, Mergenthalerallee 73-75, 65760, Eschborn",blue,8,0,Bretten,Edisonstraße,2,75015,Bretten,49.032767,8.698372,"Bretten, Edisonstraße 2, 75015, Bretten",blue,4,123.10897846593167,138,91
144,Frankfurt,Mergenthalerallee,73-75,65760,Eschborn,50.136479,8.570963,"Frankfurt, Mergenthalerallee 73-75, 65760, Eschborn",blue,8,0,Chemnitz,Zwickauer Straße,16a,9122,Chemnitz,50.829383,12.914736999999999,"Chemnitz, Zwickauer Straße 16a, 9122, Chemnitz",blue,5,316.8978999889371,390,214
145,Frankfurt,Mergenthalerallee,73-75,65760,Eschborn,50.136479,8.570963,"Frankfurt, Mergenthalerallee 73-75, 65760, Eschborn",blue,8,0,Düsseldorf,Gladbecker Straße,3,40472,Düsseldorf,51.274774,6.794911999999999,"Düsseldorf, Gladbecker Straße 3, 40472, Düsseldorf",blue,6,177.98722555156735,231,130
146,Frankfurt,Mergenthalerallee,73-75,65760,Eschborn,50.136479,8.570963,"Frankfurt, Mergenthalerallee 73-75, 65760, Eschborn",blue,8,0,Essen,Am Thyssenhaus,1.3,45128,Essen,51.450577,7.008871000000001,"Essen, Am Thyssenhaus 1.3, 45128, Essen",blue,7,182.82305034155235,248,138
147,Frankfurt,Mergenthalerallee,73-75,65760,Eschborn,50.136479,8.570963,"Frankfurt, Mergenthalerallee 73-75, 65760, Eschborn",blue,8,0,Görlitz,Melanchthonstraße,19,2826,Görlitz,51.145511,14.970028,"Görlitz, Melanchthonstraße 19, 2826, Görlitz",blue,9,464.9634430732958,559,295
148,Frankfurt,Mergenthalerallee,73-75,65760,Eschborn,50.136479,8.570963,"Frankfurt, Mergenthalerallee 73-75, 65760, Eschborn",blue,8,0,Hamburg,Dammtorwall,7a,20354,Hamburg,53.557577,9.986065,"Hamburg, Dammtorwall 7a, 20354, Hamburg",blue,10,392.7339138204468,490,283
149,Frankfurt,Mergenthalerallee,73-75,65760,Eschborn,50.136479,8.570963,"Frankfurt, Mergenthalerallee 73-75, 65760, Eschborn",blue,8,0,Hannover,Hildesheimerstraße,265-267,30519,Hannover,52.337987,9.769706,"Hannover, Hildesheimerstraße 265-267, 30519, Hannover",blue,11,258.70270590246304,341,200
150,Frankfurt,Mergenthalerallee,73-75,65760,Eschborn,50.136479,8.570963,"Frankfurt, Mergenthalerallee 73-75, 65760, Eschborn",blue,8,0,Ingolstadt,Pascalstraße,4,85057,Ingolstadt,48.784417,11.399106,"Ingolstadt, Pascalstraße 4, 85057, Ingolstadt",blue,12,253.7872336068455,333,175
151,Frankfurt,Mergenthalerallee,73-75,65760,Eschborn,50.136479,8.570963,"Frankfurt, Mergenthalerallee 73-75, 65760, Eschborn",blue,8,0,Köln/Hürth,Max-Planck-Straße,40,50354,Hürth,50.886726,6.913119,"Köln/Hürth, Max-Planck-Straße 40, 50354, Hürth",blue,13,143.92131194674909,193,109
152,Frankfurt,Mergenthalerallee,73-75,65760,Eschborn,50.136479,8.570963,"Frankfurt, Mergenthalerallee 73-75, 65760, Eschborn",blue,8,0,Lingen (Ems),Kaiserstraße,10b,49809,Lingen,52.519154,7.322185,"Lingen (Ems), Kaiserstraße 10b, 49809, Lingen",blue,14,278.8636359806761,363,203
153,Frankfurt,Mergenthalerallee,73-75,65760,Eschborn,50.136479,8.570963,"Frankfurt, Mergenthalerallee 73-75, 65760, Eschborn",blue,8,0,Münster,Schulstraße,22,48149,Münster,51.969304,7.61428,"Münster, Schulstraße 22, 48149, Münster",blue,15,214.5530948512717,278,153
154,Frankfurt,Mergenthalerallee,73-75,65760,Eschborn,50.136479,8.570963,"Frankfurt, Mergenthalerallee 73-75, 65760, Eschborn",blue,8,0,Nürnberg,Südwestpark,60,90449,Nürnberg,49.429596000000004,11.017403999999999,"Nürnberg, Südwestpark 60, 90449, Nürnberg",blue,16,192.47969630800822,237,134
155,Frankfurt,Mergenthalerallee,73-75,65760,Eschborn,50.136479,8.570963,"Frankfurt, Mergenthalerallee 73-75, 65760, Eschborn",blue,8,0,Passau,Dr. Hans-Kapfinger-Straße,30,94032,Passau,48.571989,13.453256,"Passau, Dr. Hans-Kapfinger-Straße 30, 94032, Passau",blue,17,394.1176807680635,451,232
156,Frankfurt,Mergenthalerallee,73-75,65760,Eschborn,50.136479,8.570963,"Frankfurt, Mergenthalerallee 73-75, 65760, Eschborn",blue,8,0,Schortens/Wilhelmshaven,Beethovenstraße,46,26419,Schortens,53.537779,7.936808999999999,"Schortens/Wilhelmshaven, Beethovenstraße 46, 26419, Schortens",blue,18,380.8240107283861,476,243
157,Frankfurt,Mergenthalerallee,73-75,65760,Eschborn,50.136479,8.570963,"Frankfurt, Mergenthalerallee 73-75, 65760, Eschborn",blue,8,0,St. Georgen,Leopoldstraße,1,78112,St. Georgen,48.126258,8.325873,"St. Georgen, Leopoldstraße 1, 78112, St. Georgen",blue,19,224.30657494905412,302,175
158,Frankfurt,Mergenthalerallee,73-75,65760,Eschborn,50.136479,8.570963,"Frankfurt, Mergenthalerallee 73-75, 65760, Eschborn",blue,8,0,Stuttgart,Humboldtstraße,35,70771,Leinfelden-Echterdingen,48.694648,9.161239,"Stuttgart, Humboldtstraße 35, 70771, Leinfelden-Echterdingen",blue,20,165.96383953830295,209,112
159,Frankfurt,Mergenthalerallee,73-75,65760,Eschborn,50.136479,8.570963,"Frankfurt, Mergenthalerallee 73-75, 65760, Eschborn",blue,8,0,Walldorf,Altrottstraße,31,69190,Walldorf,49.295010999999995,8.649036,"Walldorf, Altrottstraße 31, 69190, Walldorf",blue,21,93.76460091925303,101,54
160,Görlitz,Melanchthonstraße,19,2826,Görlitz,51.145511,14.970028,"Görlitz, Melanchthonstraße 19, 2826, Görlitz",blue,9,0,Ismaning/München (Hauptsitz),Robert-Bürkle-Straße,1,85737,Ismaning,48.229034999999996,11.686153,"Ismaning/München (Hauptsitz), Robert-Bürkle-Straße 1, 85737, Ismaning",green,1,401.2564048027948,552,281
161,Görlitz,Melanchthonstraße,19,2826,Görlitz,51.145511,14.970028,"Görlitz, Melanchthonstraße 19, 2826, Görlitz",blue,9,0,Berlin,Wittestraße,30,13509,Berlin,52.580911,13.293884,"Berlin, Wittestraße 30, 13509, Berlin",blue,2,196.82978304692435,312,184
162,Görlitz,Melanchthonstraße,19,2826,Görlitz,51.145511,14.970028,"Görlitz, Melanchthonstraße 19, 2826, Görlitz",blue,9,0,Braunschweig,Mittelweg,7,38106,Braunschweig,52.278748,10.524797,"Braunschweig, Mittelweg 7, 38106, Braunschweig",blue,3,331.2097887286135,414,215
163,Görlitz,Melanchthonstraße,19,2826,Görlitz,51.145511,14.970028,"Görlitz, Melanchthonstraße 19, 2826, Görlitz",blue,9,0,Bretten,Edisonstraße,2,75015,Bretten,49.032767,8.698372,"Bretten, Edisonstraße 2, 75015, Bretten",blue,4,505.28163778531547,652,344
164,Görlitz,Melanchthonstraße,19,2826,Görlitz,51.145511,14.970028,"Görlitz, Melanchthonstraße 19, 2826, Görlitz",blue,9,0,Chemnitz,Zwickauer Straße,16a,9122,Chemnitz,50.829383,12.914736999999999,"Chemnitz, Zwickauer Straße 16a, 9122, Chemnitz",blue,5,148.13576775057967,178,104
